lexical_density,ttr,sentence_mean_len,sentence_std_len,bigram_entropy,punct_ratio,long_words_ratio,total_words,paragraphs_per_sent,words_longer6_ratio,is_ia
0.46219931271477666,0.28865979381443296,28.181818181818183,10.6967980070349,8.507583155032519,0.058419243986254296,0.19072164948453607,582,0.22727272727272727,0.19072164948453607,0
0.5817694369973191,0.3914209115281501,22.68421052631579,8.485607825383223,7.820972086379081,0.1447721179624665,0.225201072386059,373,0.7894736842105263,0.225201072386059,1
0.524390243902439,0.5813008130081301,14.526315789473685,8.362626262457278,7.840679673678786,0.12195121951219512,0.15447154471544716,246,0.21052631578947367,0.15447154471544716,0
0.579225352112676,0.5035211267605634,20.151515151515152,14.365618070685324,8.920249713327177,0.17781690140845072,0.1954225352112676,568,0.2727272727272727,0.1954225352112676,0
0.4972972972972973,0.2648648648648649,18.363636363636363,5.847652633520056,9.234508260147225,0.10378378378378378,0.20216216216216215,925,0.09090909090909091,0.20216216216216215,0
0.5510752688172043,0.5268817204301075,19.727272727272727,7.634740087150781,8.314032758294903,0.1693548387096774,0.23118279569892472,372,0.2727272727272727,0.23118279569892472,0
0.41901408450704225,0.44366197183098594,25.083333333333332,14.133048346183337,7.889931535483687,0.09154929577464789,0.11267605633802817,284,0.5833333333333334,0.11267605633802817,0
0.4421052631578947,0.3631578947368421,16.833333333333332,5.54276304943863,7.882961588320256,0.06578947368421052,0.15789473684210525,380,0.20833333333333334,0.15789473684210525,0
0.5784883720930233,0.4011627906976744,16.24,7.829584918755272,7.838072531069668,0.20348837209302326,0.13953488372093023,344,0.24,0.13953488372093023,1
0.4884318766066838,0.43444730077120824,20.0,6.360388781713383,8.163222059946838,0.17223650385604114,0.14910025706940874,389,0.2727272727272727,0.14910025706940874,1
0.524416135881104,0.47558386411889597,23.818181818181817,11.937855615403251,8.674749206315818,0.12526539278131635,0.1762208067940552,471,0.2727272727272727,0.1762208067940552,0
0.4222222222222222,0.37333333333333335,24.0,6.212889826803627,7.036888683391122,0.04888888888888889,0.03111111111111111,225,0.2,0.03111111111111111,0
0.5133689839572193,0.3716577540106952,20.65,8.492791060658444,7.831226196992533,0.11764705882352941,0.29411764705882354,374,0.25,0.29411764705882354,0
0.6936619718309859,0.6338028169014085,18.470588235294116,5.370043784012802,8.00834830334649,0.14788732394366197,0.44366197183098594,284,0.35294117647058826,0.44366197183098594,1
0.5789473684210527,0.4190283400809717,19.571428571428573,8.744094216868286,8.1803240314162,0.10728744939271255,0.2692307692307692,494,0.25,0.2692307692307692,0
0.4840764331210191,0.3662420382165605,26.153846153846153,5.842103860322315,7.465236084049739,0.1337579617834395,0.267515923566879,314,0.3076923076923077,0.267515923566879,1
0.5013054830287206,0.2898172323759791,22.263157894736842,5.417730203140114,7.125623838536093,0.10704960835509138,0.2402088772845953,383,0.42105263157894735,0.2402088772845953,1
0.46116504854368934,0.5533980582524272,18.666666666666668,8.508166012066813,7.3952622336201275,0.08737864077669903,0.11165048543689321,206,0.9166666666666666,0.11165048543689321,0
0.49848024316109424,0.39209726443769,25.428571428571427,5.876275371772324,7.669470545712213,0.0911854103343465,0.3191489361702128,329,0.35714285714285715,0.3191489361702128,1
0.490272373540856,0.45136186770428016,21.692307692307693,5.510613750329943,7.628511681042386,0.10505836575875487,0.27626459143968873,257,0.46153846153846156,0.27626459143968873,1
0.5656565656565656,0.3872053872053872,19.41176470588235,4.899685746578541,7.399980401701566,0.11784511784511785,0.3367003367003367,297,0.29411764705882354,0.3367003367003367,1
0.5341246290801187,0.4896142433234421,18.7,5.413871073455665,7.7922861590891825,0.13056379821958458,0.142433234421365,337,0.3,0.142433234421365,0
0.5,0.4517241379310345,22.428571428571427,6.61939019325891,7.753710869294695,0.0896551724137931,0.2413793103448276,290,0.35714285714285715,0.2413793103448276,1
0.5028089887640449,0.4157303370786517,29.46153846153846,10.262818510866412,7.832699652599161,0.10955056179775281,0.22752808988764045,356,0.38461538461538464,0.22752808988764045,1
0.5703703703703704,0.4567901234567901,22.45,6.674391358019096,8.19438692482682,0.11604938271604938,0.3160493827160494,405,0.3,0.3160493827160494,1
0.5721784776902887,0.4251968503937008,24.823529411764707,6.242504155504255,8.078292813091737,0.11286089238845144,0.2992125984251969,381,0.29411764705882354,0.2992125984251969,1
0.49230769230769234,0.48923076923076925,18.3,7.616429609731846,7.854405071609431,0.12307692307692308,0.16615384615384615,325,0.2,0.16615384615384615,1
0.49262536873156343,0.40412979351032446,17.363636363636363,8.008776177904373,7.774771510269878,0.11504424778761062,0.24778761061946902,339,0.45454545454545453,0.24778761061946902,1
0.46215139442231074,0.4820717131474104,33.125,19.10129249553548,7.641064543680887,0.09163346613545817,0.24302788844621515,251,1.0,0.24302788844621515,0
0.5142857142857142,0.5523809523809524,22.8,5.946427498927402,6.404719646004905,0.08571428571428572,0.3047619047619048,105,0.2,0.3047619047619048,1
0.47276688453159044,0.3159041394335512,20.12,6.525764323050597,8.169022572278934,0.1111111111111111,0.23311546840958605,459,0.2,0.23311546840958605,0
0.5211581291759465,0.44543429844098,23.0,9.582180431310078,8.274420649692738,0.11581291759465479,0.29175946547884185,449,0.45454545454545453,0.29175946547884185,1
0.5994397759103641,0.38375350140056025,28.071428571428573,6.58422666805499,7.602574407264244,0.11484593837535013,0.42016806722689076,357,0.35714285714285715,0.42016806722689076,1
0.4553314121037464,0.40634005763688763,21.61111111111111,5.0896287671749025,7.736635250582276,0.12680115273775217,0.23054755043227665,347,0.2777777777777778,0.23054755043227665,1
0.5384615384615384,0.5,23.583333333333332,5.361255035488943,7.675455199287243,0.09230769230769231,0.28846153846153844,260,0.6666666666666666,0.28846153846153844,1
0.521978021978022,0.47802197802197804,22.72222222222222,8.855667084199407,8.128624393197018,0.1346153846153846,0.2857142857142857,364,0.4444444444444444,0.2857142857142857,1
0.5123152709359606,0.3497536945812808,22.05,12.375277774660253,7.794792946809946,0.09113300492610837,0.2857142857142857,406,0.3,0.2857142857142857,1
0.56,0.4338461538461538,14.0,5.724441524658171,7.850254041857526,0.13230769230769232,0.16,325,0.23076923076923078,0.16,0
0.48672566371681414,0.4778761061946903,26.11111111111111,5.762801102173306,7.441482409100301,0.06637168141592921,0.2079646017699115,226,1.0,0.2079646017699115,0
